START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/24/22,12:05 PM,01:05 PM,Cardinals at Astros,The Ballpark of the Palm Beaches - West Palm Beach,"",03/24/22,03/24/22,03:05 PM,04:05 PM,FALSE,TRUE,03/24/22,11:05 AM,12:05 PM,FREE,BUSY
03/25/22,,,Marlins at Cardinals - Time TBD,Roger Dean Chevrolet Stadium - Jupiter,"",03/25/22,03/25/22,,,FALSE,TRUE,03/25/22,,,FREE,BUSY
03/26/22,05:10 PM,06:10 PM,Cardinals at Mets,Clover Park - Port St. Lucie,"",03/26/22,03/26/22,08:10 PM,09:10 PM,FALSE,TRUE,03/26/22,04:10 PM,05:10 PM,FREE,BUSY
03/27/22,,,Astros at Cardinals - Time TBD,Roger Dean Chevrolet Stadium - Jupiter,"",03/27/22,03/27/22,,,FALSE,TRUE,03/27/22,,,FREE,BUSY
03/31/22,12:05 PM,01:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",03/31/22,03/31/22,03:05 PM,04:05 PM,FALSE,TRUE,03/31/22,11:05 AM,12:05 PM,FREE,BUSY
04/02/22,03:05 PM,04:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",04/02/22,04/02/22,06:05 PM,07:05 PM,FALSE,TRUE,04/02/22,02:05 PM,03:05 PM,FREE,BUSY
04/03/22,12:05 PM,01:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",04/03/22,04/03/22,03:05 PM,04:05 PM,FALSE,TRUE,04/03/22,11:05 AM,12:05 PM,FREE,BUSY
04/04/22,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,"",04/04/22,04/04/22,04:20 PM,05:20 PM,FALSE,TRUE,04/04/22,12:20 PM,01:20 PM,FREE,BUSY
04/06/22,06:40 PM,07:40 PM,Cardinals at Cubs,Wrigley Field - Chicago,"",04/06/22,04/06/22,09:40 PM,10:40 PM,FALSE,TRUE,04/06/22,05:40 PM,06:40 PM,FREE,BUSY
04/07/22,03:15 PM,04:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/07/22,04/07/22,06:15 PM,07:15 PM,FALSE,TRUE,04/07/22,02:15 PM,03:15 PM,FREE,BUSY
04/09/22,01:15 PM,02:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/09/22,04/09/22,04:15 PM,05:15 PM,FALSE,TRUE,04/09/22,12:15 PM,01:15 PM,FREE,BUSY
04/10/22,01:15 PM,02:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/10/22,04/10/22,04:15 PM,05:15 PM,FALSE,TRUE,04/10/22,12:15 PM,01:15 PM,FREE,BUSY
04/11/22,06:45 PM,07:45 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/11/22,04/11/22,09:45 PM,10:45 PM,FALSE,TRUE,04/11/22,05:45 PM,06:45 PM,FREE,BUSY
04/12/22,06:45 PM,07:45 PM,Royals at Cardinals,Busch Stadium - St. Louis,"",04/12/22,04/12/22,09:45 PM,10:45 PM,FALSE,TRUE,04/12/22,05:45 PM,06:45 PM,FREE,BUSY
04/13/22,12:15 PM,01:15 PM,Royals at Cardinals,Busch Stadium - St. Louis,"",04/13/22,04/13/22,03:15 PM,04:15 PM,FALSE,TRUE,04/13/22,11:15 AM,12:15 PM,FREE,BUSY
04/14/22,06:40 PM,07:40 PM,Cardinals at Brewers,American Family Field - Milwaukee,"",04/14/22,04/14/22,09:40 PM,10:40 PM,FALSE,TRUE,04/14/22,05:40 PM,06:40 PM,FREE,BUSY
04/15/22,07:10 PM,08:10 PM,Cardinals at Brewers,American Family Field - Milwaukee,"",04/15/22,04/15/22,10:10 PM,11:10 PM,FALSE,TRUE,04/15/22,06:10 PM,07:10 PM,FREE,BUSY
04/16/22,06:10 PM,07:10 PM,Cardinals at Brewers,American Family Field - Milwaukee,"",04/16/22,04/16/22,09:10 PM,10:10 PM,FALSE,TRUE,04/16/22,05:10 PM,06:10 PM,FREE,BUSY
04/17/22,01:10 PM,02:10 PM,Cardinals at Brewers,American Family Field - Milwaukee,"",04/17/22,04/17/22,04:10 PM,05:10 PM,FALSE,TRUE,04/17/22,12:10 PM,01:10 PM,FREE,BUSY
04/19/22,05:40 PM,06:40 PM,Cardinals at Marlins,loanDepot park - Miami,"",04/19/22,04/19/22,08:40 PM,09:40 PM,FALSE,TRUE,04/19/22,04:40 PM,05:40 PM,FREE,BUSY
04/20/22,05:40 PM,06:40 PM,Cardinals at Marlins,loanDepot park - Miami,"",04/20/22,04/20/22,08:40 PM,09:40 PM,FALSE,TRUE,04/20/22,04:40 PM,05:40 PM,FREE,BUSY
04/21/22,05:40 PM,06:40 PM,Cardinals at Marlins,loanDepot park - Miami,"",04/21/22,04/21/22,08:40 PM,09:40 PM,FALSE,TRUE,04/21/22,04:40 PM,05:40 PM,FREE,BUSY
04/22/22,05:40 PM,06:40 PM,Cardinals at Reds,Great American Ball Park - Cincinnati,"",04/22/22,04/22/22,08:40 PM,09:40 PM,FALSE,TRUE,04/22/22,04:40 PM,05:40 PM,FREE,BUSY
04/23/22,03:10 PM,04:10 PM,Cardinals at Reds,Great American Ball Park - Cincinnati,"",04/23/22,04/23/22,06:10 PM,07:10 PM,FALSE,TRUE,04/23/22,02:10 PM,03:10 PM,FREE,BUSY
04/24/22,12:10 PM,01:10 PM,Cardinals at Reds,Great American Ball Park - Cincinnati,"",04/24/22,04/24/22,03:10 PM,04:10 PM,FALSE,TRUE,04/24/22,11:10 AM,12:10 PM,FREE,BUSY
04/25/22,06:45 PM,07:45 PM,Mets at Cardinals,Busch Stadium - St. Louis,"",04/25/22,04/25/22,09:45 PM,10:45 PM,FALSE,TRUE,04/25/22,05:45 PM,06:45 PM,FREE,BUSY
04/26/22,06:45 PM,07:45 PM,Mets at Cardinals,Busch Stadium - St. Louis,"",04/26/22,04/26/22,09:45 PM,10:45 PM,FALSE,TRUE,04/26/22,05:45 PM,06:45 PM,FREE,BUSY
04/27/22,12:15 PM,01:15 PM,Mets at Cardinals,Busch Stadium - St. Louis,"",04/27/22,04/27/22,03:15 PM,04:15 PM,FALSE,TRUE,04/27/22,11:15 AM,12:15 PM,FREE,BUSY
04/28/22,06:45 PM,07:45 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",04/28/22,04/28/22,09:45 PM,10:45 PM,FALSE,TRUE,04/28/22,05:45 PM,06:45 PM,FREE,BUSY
04/29/22,07:15 PM,08:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",04/29/22,04/29/22,10:15 PM,11:15 PM,FALSE,TRUE,04/29/22,06:15 PM,07:15 PM,FREE,BUSY
04/30/22,01:15 PM,02:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",04/30/22,04/30/22,04:15 PM,05:15 PM,FALSE,TRUE,04/30/22,12:15 PM,01:15 PM,FREE,BUSY
05/01/22,01:15 PM,02:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,"",05/01/22,05/01/22,04:15 PM,05:15 PM,FALSE,TRUE,05/01/22,12:15 PM,01:15 PM,FREE,BUSY
05/03/22,,,Cardinals at Royals - Time TBD,Kauffman Stadium - Kansas City,"",05/03/22,05/03/22,,,FALSE,TRUE,05/03/22,,,FREE,BUSY
05/04/22,,,Cardinals at Royals - Time TBD,Kauffman Stadium - Kansas City,"",05/04/22,05/04/22,,,FALSE,TRUE,05/04/22,,,FREE,BUSY
05/05/22,,,Cardinals at Giants - Time TBD,Oracle Park - San Francisco,"",05/05/22,05/05/22,,,FALSE,TRUE,05/05/22,,,FREE,BUSY
05/06/22,,,Cardinals at Giants - Time TBD,Oracle Park - San Francisco,"",05/06/22,05/06/22,,,FALSE,TRUE,05/06/22,,,FREE,BUSY
05/07/22,,,Cardinals at Giants - Time TBD,Oracle Park - San Francisco,"",05/07/22,05/07/22,,,FALSE,TRUE,05/07/22,,,FREE,BUSY
05/08/22,,,Cardinals at Giants - Time TBD,Oracle Park - San Francisco,"",05/08/22,05/08/22,,,FALSE,TRUE,05/08/22,,,FREE,BUSY
05/10/22,06:45 PM,07:45 PM,Orioles at Cardinals,Busch Stadium - St. Louis,"",05/10/22,05/10/22,09:45 PM,10:45 PM,FALSE,TRUE,05/10/22,05:45 PM,06:45 PM,FREE,BUSY
05/11/22,06:45 PM,07:45 PM,Orioles at Cardinals,Busch Stadium - St. Louis,"",05/11/22,05/11/22,09:45 PM,10:45 PM,FALSE,TRUE,05/11/22,05:45 PM,06:45 PM,FREE,BUSY
05/12/22,12:15 PM,01:15 PM,Orioles at Cardinals,Busch Stadium - St. Louis,"",05/12/22,05/12/22,03:15 PM,04:15 PM,FALSE,TRUE,05/12/22,11:15 AM,12:15 PM,FREE,BUSY
05/13/22,07:15 PM,08:15 PM,Giants at Cardinals,Busch Stadium - St. Louis,"",05/13/22,05/13/22,10:15 PM,11:15 PM,FALSE,TRUE,05/13/22,06:15 PM,07:15 PM,FREE,BUSY
05/14/22,01:15 PM,02:15 PM,Giants at Cardinals,Busch Stadium - St. Louis,"",05/14/22,05/14/22,04:15 PM,05:15 PM,FALSE,TRUE,05/14/22,12:15 PM,01:15 PM,FREE,BUSY
05/15/22,01:15 PM,02:15 PM,Giants at Cardinals,Busch Stadium - St. Louis,"",05/15/22,05/15/22,04:15 PM,05:15 PM,FALSE,TRUE,05/15/22,12:15 PM,01:15 PM,FREE,BUSY
05/16/22,06:10 PM,07:10 PM,Cardinals at Mets,Citi Field - Flushing,"",05/16/22,05/16/22,09:10 PM,10:10 PM,FALSE,TRUE,05/16/22,05:10 PM,06:10 PM,FREE,BUSY
