START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
09/12/21,01:10 PM,04:10 PM,D-backs at Mariners,T-Mobile Park - Seattle,"",09/12/21,09/12/21,04:10 PM,07:10 PM,FALSE,TRUE,09/12/21,12:10 PM,03:10 PM,FREE,BUSY
09/13/21,07:10 PM,10:10 PM,Red Sox at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",09/13/21,09/14/21,10:10 PM,01:10 AM,FALSE,TRUE,09/13/21,06:10 PM,09:10 PM,FREE,BUSY
09/14/21,07:10 PM,10:10 PM,Red Sox at Mariners,T-Mobile Park - Seattle,"",09/14/21,09/15/21,10:10 PM,01:10 AM,FALSE,TRUE,09/14/21,06:10 PM,09:10 PM,FREE,BUSY
09/15/21,01:10 PM,04:10 PM,Red Sox at Mariners,T-Mobile Park - Seattle,"Local TV: MLBN (out-of-market only)",09/15/21,09/15/21,04:10 PM,07:10 PM,FALSE,TRUE,09/15/21,12:10 PM,03:10 PM,FREE,BUSY
09/17/21,05:10 PM,08:10 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"Local Radio: 710 ESPN",09/17/21,09/17/21,08:10 PM,11:10 PM,FALSE,TRUE,09/17/21,04:10 PM,07:10 PM,FREE,BUSY
09/18/21,04:10 PM,07:10 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"Local Radio: 710 ESPN",09/18/21,09/18/21,07:10 PM,10:10 PM,FALSE,TRUE,09/18/21,03:10 PM,06:10 PM,FREE,BUSY
09/19/21,11:10 AM,02:10 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"",09/19/21,09/19/21,02:10 PM,05:10 PM,FALSE,TRUE,09/19/21,10:10 AM,01:10 PM,FREE,BUSY
09/20/21,06:40 PM,09:40 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",09/20/21,09/21/21,09:40 PM,12:40 AM,FALSE,TRUE,09/20/21,05:40 PM,08:40 PM,FREE,BUSY
09/21/21,06:40 PM,09:40 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",09/21/21,09/22/21,09:40 PM,12:40 AM,FALSE,TRUE,09/21/21,05:40 PM,08:40 PM,FREE,BUSY
09/22/21,06:40 PM,09:40 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",09/22/21,09/23/21,09:40 PM,12:40 AM,FALSE,TRUE,09/22/21,05:40 PM,08:40 PM,FREE,BUSY
09/23/21,12:37 PM,03:37 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: ROOTNW",09/23/21,09/23/21,03:37 PM,06:37 PM,FALSE,TRUE,09/23/21,11:37 AM,02:37 PM,FREE,BUSY
09/24/21,06:38 PM,09:38 PM,Mariners at Angels,Angel Stadium - Anaheim,"",09/24/21,09/25/21,09:38 PM,12:38 AM,FALSE,TRUE,09/24/21,05:38 PM,08:38 PM,FREE,BUSY
09/25/21,06:07 PM,09:07 PM,Mariners at Angels,Angel Stadium - Anaheim,"",09/25/21,09/26/21,09:07 PM,12:07 AM,FALSE,TRUE,09/25/21,05:07 PM,08:07 PM,FREE,BUSY
09/26/21,01:07 PM,04:07 PM,Mariners at Angels,Angel Stadium - Anaheim,"",09/26/21,09/26/21,04:07 PM,07:07 PM,FALSE,TRUE,09/26/21,12:07 PM,03:07 PM,FREE,BUSY
09/27/21,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW",09/27/21,09/28/21,10:10 PM,01:10 AM,FALSE,TRUE,09/27/21,06:10 PM,09:10 PM,FREE,BUSY
09/28/21,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW",09/28/21,09/29/21,10:10 PM,01:10 AM,FALSE,TRUE,09/28/21,06:10 PM,09:10 PM,FREE,BUSY
09/29/21,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW",09/29/21,09/30/21,10:10 PM,01:10 AM,FALSE,TRUE,09/29/21,06:10 PM,09:10 PM,FREE,BUSY
10/01/21,07:10 PM,10:10 PM,Angels at Mariners,T-Mobile Park - Seattle,"",10/01/21,10/02/21,10:10 PM,01:10 AM,FALSE,TRUE,10/01/21,06:10 PM,09:10 PM,FREE,BUSY
10/02/21,06:10 PM,09:10 PM,Angels at Mariners,T-Mobile Park - Seattle,"",10/02/21,10/03/21,09:10 PM,12:10 AM,FALSE,TRUE,10/02/21,05:10 PM,08:10 PM,FREE,BUSY
10/03/21,12:10 PM,03:10 PM,Angels at Mariners,T-Mobile Park - Seattle,"",10/03/21,10/03/21,03:10 PM,06:10 PM,FALSE,TRUE,10/03/21,11:10 AM,02:10 PM,FREE,BUSY
